Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
6.900686874985695,-0.0054931640625,0.0,2.0509157180786133,2.4917216300964355,2.3561840057373047,0.2967033386230469,-0.0036630630493164062,66
6.900731417001225,-0.0054931640625,0.0,2.0509157180786133,2.4917216300964355,2.3561840057373047,0.07692337036132812,-0.010989189147949219,66
6.9315300839953125,-0.0054931640625,0.0,2.0509157180786133,2.4917216300964355,2.3561840057373047,0.07692337036132812,-0.010989189147949219,66
6.9316148340003565,-0.0054931640625,0.0,2.0509157180786133,2.4917216300964355,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.931630084000062,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.960350334004033,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.9617459590081125,-0.0054931640625,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.9630304999882355,0.0,0.0,2.053333282470703,2.48769211769104,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.9896708750166,0.0,0.0,2.0573625564575195,2.4836628437042236,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.991449958994053,0.0,0.0,2.0573625564575195,2.4836628437042236,2.3561840057373047,-0.16483688354492188,-0.0036630630493164062,66
6.991514583991375,0.0,0.0,2.0573625564575195,2.4836628437042236,2.3561840057373047,-0.1868133544921875,-0.0036630630493164062,66
7.019786084012594,-0.0054931640625,0.0,2.0573625564575195,2.4836628437042236,2.3561840057373047,-0.1868133544921875,-0.0036630630493164062,66
7.022070791979786,-0.0054931640625,0.0,2.0573625564575195,2.4836628437042236,2.3561840057373047,0.14285659790039062,-0.01831531524658203,66
7.022085791977588,-0.0054931640625,0.0,2.0509157180786133,2.4893040657043457,2.3561840057373047,0.14285659790039062,-0.01831531524658203,66
7.050449959002435,-0.0054931640625,0.0,2.0509157180786133,2.4893040657043457,2.3561840057373047,0.14285659790039062,-0.01831531524658203,66
