time_us,left_1,left_2,right_1,right_2,encoder_left,encoder_right,left_command_torque,right_command_torque,left_motor_position,left_motor_velocity,left_motor_torque,left_motor_temperature,left_motor_error,right_motor_position,right_motor_velocity,right_motor_torque,right_motor_temperature,right_motor_error
23507815,9.8402,-30.5695,1.0634,1.4210,0.2637,-62.3145,0.4833,0.0000,0.6514,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23509457,9.8402,-30.5695,1.0634,1.4210,0.2637,-62.3145,0.4839,0.0000,0.6514,0.1429,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23513617,9.8402,-30.5695,1.0634,1.4210,0.2637,-62.3145,0.4855,0.0000,0.6514,0.1429,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23515264,9.8402,-30.5695,1.0634,1.4210,0.2637,-62.3145,0.4862,0.0000,0.6514,0.0330,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23518128,9.8402,-31.7861,1.3067,0.6911,0.2637,-62.3145,0.4872,0.0000,0.6514,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23522283,9.8402,-31.7861,1.3067,0.6911,0.2637,-62.3145,0.4886,0.0000,0.6514,-0.1209,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23523931,9.8402,-31.7861,1.3067,0.6911,0.2637,-62.3145,0.4892,0.0000,0.6514,-0.0549,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23528090,9.8402,-31.7861,1.3067,0.6911,0.2637,-62.3145,0.4905,0.0000,0.6514,-0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23531041,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4913,0.0000,0.6514,-0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23532684,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4918,0.0000,0.6514,-0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23534330,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4923,0.0000,0.6514,-0.0989,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23537190,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4930,0.0000,0.6514,-0.0989,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23538837,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4935,0.0000,0.6514,-0.0989,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23540489,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4939,0.0000,0.6514,-0.0989,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23542130,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4943,0.0000,0.6514,-0.0989,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23543777,8.6236,-29.8395,1.7933,0.9344,0.2637,-62.3145,0.4947,0.0000,0.6514,-0.2527,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23547937,9.5969,-30.3262,2.2800,-0.2823,0.2637,-62.3145,0.4956,0.0000,0.6514,-0.2527,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23550888,9.5969,-30.3262,2.2800,-0.2823,0.2637,-62.3145,0.4962,0.0000,0.6514,0.2527,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23555043,9.5969,-30.3262,2.2800,-0.2823,0.2637,-62.3145,0.4969,0.0000,0.6514,0.2527,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23556690,9.5969,-30.5695,0.8200,-0.0389,0.2637,-62.3145,0.4972,0.0000,0.6514,-0.0110,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23559550,9.5969,-30.5695,0.8200,-0.0389,0.2637,-62.3145,0.4977,0.0000,0.6514,-0.0110,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23561202,9.5969,-30.5695,0.8200,-0.0389,0.2637,-62.3145,0.4979,0.0000,0.6514,-0.0110,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23562844,9.5969,-30.5695,0.8200,-0.0389,0.2637,-62.3145,0.4981,0.0000,0.6514,-0.1209,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23568303,9.1103,-30.8128,1.5500,0.6911,0.2637,-62.3145,0.4988,0.0000,0.6514,-0.1429,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23572463,9.1103,-30.8128,1.5500,0.6911,0.2637,-62.3145,0.4992,0.0000,0.6518,0.1209,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23576628,9.1103,-30.8128,1.5500,0.6911,0.2637,-62.3145,0.4995,0.0000,0.6518,0.1209,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23579633,8.6236,-30.0828,0.5767,-0.2823,0.2637,-62.3145,0.4997,0.0000,0.6518,0.0549,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23584223,8.6236,-30.0828,0.5767,-0.2823,0.2637,-62.3145,0.4999,0.0000,0.6518,0.0549,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23585390,8.6236,-30.0828,0.5767,-0.2823,0.2637,-62.3145,0.4999,0.0000,0.6521,0.2088,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23588263,8.6236,-30.0828,0.5767,-0.2823,0.2637,-62.3145,0.5000,0.0000,0.6521,0.0989,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23592410,8.6236,-30.0828,0.5767,-0.2823,0.2637,-62.3145,0.5000,0.0000,0.6518,-0.1648,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23595356,9.8402,-31.2995,1.0634,0.2044,0.2637,-62.3145,0.4999,0.0000,0.6521,-0.0110,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23598217,9.8402,-31.2995,1.0634,0.2044,0.2637,-62.3145,0.4998,0.0000,0.6518,-0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23601168,9.8402,-31.2995,1.0634,0.2044,0.2637,-62.3145,0.4997,0.0000,0.6518,-0.1868,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23602810,9.8402,-31.2995,1.0634,0.2044,0.2637,-62.3145,0.4996,0.0000,0.6521,-0.0330,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23605670,8.6236,-30.5695,1.5500,0.6911,0.2637,-62.3145,0.4994,0.0000,0.6521,-0.1209,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23609830,8.6236,-30.5695,1.5500,0.6911,0.2637,-62.3145,0.4991,0.0000,0.6521,-0.1209,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23611481,8.6236,-30.5695,1.5500,0.6911,0.2637,-62.3145,0.4989,0.0000,0.6521,-0.1209,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23613124,8.6236,-30.5695,1.5500,0.6911,0.2637,-62.3145,0.4987,0.0000,0.6518,-0.4725,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23618583,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4980,0.0000,0.6521,0.2747,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23621443,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4976,0.0000,0.6521,0.2747,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23623095,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4974,0.0000,0.6521,-0.3626,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23627250,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4966,0.0000,0.6521,-0.3626,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23628897,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4963,0.0000,0.6521,-0.3626,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23630543,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4960,0.0000,0.6521,-0.3626,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23632190,8.6236,-31.0561,1.7933,-0.2823,0.2637,-62.3145,0.4957,0.0000,0.6521,-0.1648,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23635141,9.8402,-30.0828,0.8200,0.4477,0.2637,-62.3145,0.4951,0.0000,0.6521,-0.1648,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23636783,9.8402,-30.0828,0.8200,0.4477,0.2637,-62.3145,0.4947,0.0000,0.6521,0.1209,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23639643,9.8402,-30.0828,0.8200,0.4477,0.2637,-62.3145,0.4940,0.0000,0.6521,0.1209,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23641290,9.8402,-30.0828,0.8200,0.4477,0.2637,-62.3145,0.4936,0.0000,0.6521,0.0549,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23644242,9.8402,-30.0828,0.8200,0.4477,0.2637,-62.3145,0.4928,0.0000,0.6521,0.0549,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23645883,8.8669,-31.2995,1.0634,-0.5256,0.2637,-62.3145,0.4924,0.0000,0.6521,-0.1209,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23648743,8.8669,-31.2995,1.0634,-0.5256,0.2637,-62.3145,0.4916,0.0000,0.6521,-0.0330,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
23654203,8.8669,-31.2995,1.0634,-0.5256,0.2637,-62.3145,0.4900,0.0000,0.6521,0.0330,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
23657068,8.6236,-30.8128,0.5767,0.2044,0.2637,-62.3145,0.4891,0.0000,0.6525,0.3846,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23663736,8.6236,-30.8128,0.5767,0.2044,0.2637,-62.3145,0.4868,0.0000,0.6525,0.3846,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23665383,8.6236,-30.8128,0.5767,0.2044,0.2637,-62.3145,0.4862,0.0000,0.6521,0.0110,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23669543,8.6236,-30.8128,0.5767,0.2044,0.2637,-62.3145,0.4846,0.0000,0.6521,0.0110,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23671195,8.6236,-30.8128,0.5767,0.2044,0.2637,-62.3145,0.4840,0.0000,0.6521,0.0110,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23672837,8.6236,-30.8128,0.5767,0.2044,0.2637,-62.3145,0.4833,0.0000,0.6521,-0.0549,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23676996,9.1103,-30.3262,0.8200,-0.0389,0.2637,-62.3145,0.4816,0.0000,0.6521,-0.0549,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23681374,9.1103,-30.3262,0.8200,-0.0389,0.2637,-62.3145,0.4797,0.0000,0.6521,-0.0549,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23685844,9.3536,-30.5695,1.5500,0.2044,0.2637,-62.3145,0.4777,0.0000,0.6521,-0.0549,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
23687016,9.3536,-30.5695,1.5500,0.2044,0.2637,-62.3145,0.4771,0.0000,0.6521,-0.0330,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23691175,9.3536,-30.5695,1.5500,0.2044,0.2637,-62.3145,0.4751,0.0000,0.6521,-0.0330,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23692822,9.3536,-30.5695,1.5500,0.2044,0.2637,-62.3145,0.4743,0.0000,0.6521,-0.1429,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23695773,9.3536,-30.5695,1.5500,0.2044,0.2637,-62.3145,0.4728,0.0000,0.6521,-0.1429,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
23697415,8.8669,-30.0828,2.2800,-0.0389,0.2637,-62.3145,0.4720,0.0000,0.6525,0.0769,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23702789,8.8669,-30.0828,2.2800,-0.0389,0.2637,-62.3145,0.4691,0.0000,0.6525,0.0769,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23704436,8.8669,-30.0828,2.2800,-0.0389,0.2637,-62.3145,0.4682,0.0000,0.6521,-0.0110,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23707387,8.8669,-30.0828,2.2800,-0.0389,0.2637,-62.3145,0.4666,0.0000,0.6521,-0.0110,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23709029,8.8669,-30.0828,2.2800,-0.0389,0.2637,-62.3145,0.4656,0.0000,0.6521,0.1209,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23713188,9.8402,-29.5962,1.7933,0.6911,0.2637,-62.3145,0.4632,0.0000,0.6521,0.1209,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23714835,9.8402,-29.5962,1.7933,0.6911,0.2637,-62.3145,0.4622,0.0000,0.6521,0.1209,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
23716482,9.8402,-29.5962,1.7933,0.6911,0.2637,-62.3145,0.4613,0.0000,0.6521,0.0549,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
23723160,9.3536,-30.8128,1.0634,-0.2823,0.2637,-62.3145,0.4571,0.0000,0.6521,-0.0330,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
23726015,9.3536,-30.8128,1.0634,-0.2823,0.2637,-62.3145,0.4553,0.0000,0.6521,-0.1648,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
23728962,9.3536,-30.8128,1.0634,-0.2823,0.2637,-62.3145,0.4533,0.0000,0.6521,-0.2747,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
23731822,9.3536,-30.8128,1.0634,-0.2823,0.2637,-62.3145,0.4514,0.0000,0.6521,0.1429,0.4505,61,0,1.1889,0.0110,-0.0037,61,0
23734773,9.3536,-30.8128,1.0634,-0.2823,0.2637,-62.3145,0.4494,0.0000,0.6521,0.1429,0.4505,61,0,1.1889,0.0110,-0.0037,61,0
23736415,8.3803,-29.3528,1.3067,0.2044,0.2637,-62.3145,0.4483,0.0000,0.6521,0.1429,0.4505,61,0,1.1889,0.0110,-0.0037,61,0
23738062,8.3803,-29.3528,1.3067,0.2044,0.2637,-62.3145,0.4471,0.0000,0.6521,-0.2527,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
23743435,8.3803,-29.3528,1.3067,0.2044,0.2637,-62.3145,0.4433,0.0000,0.6521,-0.1648,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
23746386,8.3803,-29.3528,1.3067,0.2044,0.2637,-62.3145,0.4411,0.0000,0.6521,0.0110,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
23749242,8.3803,-29.3528,1.3067,0.2044,0.2637,-62.3145,0.4390,0.0000,0.6521,0.0110,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
23750889,8.3803,-29.3528,1.3067,0.2044,0.2637,-62.3145,0.4377,0.0000,0.6521,0.0549,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
23755048,8.8669,-30.3262,1.3067,-0.0389,0.2637,-62.3145,0.4345,0.0000,0.6521,0.0989,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
23757999,8.8669,-30.3262,1.3067,-0.0389,0.2637,-62.3145,0.4322,0.0000,0.6521,0.0989,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
23759642,8.8669,-30.3262,1.3067,-0.0389,0.2637,-62.3145,0.4309,0.0000,0.6521,-0.1429,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
23763802,8.8669,-31.5428,0.8200,0.6911,0.2637,-62.3145,0.4276,0.0000,0.6521,0.0110,0.4286,61,0,1.1889,0.0110,-0.0037,61,0
23766662,8.8669,-31.5428,0.8200,0.6911,0.2637,-62.3145,0.4252,0.0000,0.6518,-0.6264,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
23769613,8.8669,-31.5428,0.8200,0.6911,0.2637,-62.3145,0.4228,0.0000,0.6521,0.0330,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
23772468,8.8669,-31.5428,0.8200,0.6911,0.2637,-62.3145,0.4204,0.0000,0.6521,0.0330,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
23774116,8.8669,-30.3262,0.5767,-0.2823,0.2637,-62.3145,0.4190,0.0000,0.6521,-0.1209,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
23777062,8.8669,-30.3262,0.5767,-0.2823,0.2637,-62.3145,0.4164,0.0000,0.6521,-0.1209,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
23780102,8.8669,-30.3262,0.5767,-0.2823,0.2637,-62.3145,0.4138,0.0000,0.6521,0.0769,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
23784639,8.8669,-30.3262,0.5767,-0.2823,0.2637,-62.3145,0.4097,0.0000,0.6521,-0.1868,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
23787067,9.8402,-32.7595,1.0634,-0.5256,0.2637,-62.3145,0.4075,0.0000,0.6521,-0.1868,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
23788715,9.8402,-32.7595,1.0634,-0.5256,0.2637,-62.3145,0.4060,0.0000,0.6521,-0.0330,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
23791674,9.8402,-32.7595,1.0634,-0.5256,0.2637,-62.3145,0.4033,0.0000,0.6521,-0.0330,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
23793308,9.8402,-32.7595,1.0634,-0.5256,0.2637,-62.3145,0.4018,0.0000,0.6521,-0.1648,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
23796167,9.8402,-32.7595,1.0634,-0.5256,0.2637,-62.3145,0.3991,0.0000,0.6521,0.1868,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
23799114,9.8402,-32.7595,1.0634,-0.5256,0.2637,-62.3145,0.3963,0.0000,0.6521,0.0330,0.3919,61,0,1.1889,0.0110,-0.0037,61,0
23801979,9.1103,-29.5962,1.3067,0.2044,0.2637,-62.3145,0.3935,0.0000,0.6521,0.2088,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
23804920,9.1103,-29.5962,1.3067,0.2044,0.2637,-62.3145,0.3906,0.0000,0.6521,0.3846,0.3919,61,0,1.1889,0.0110,-0.0037,61,0
23809080,9.1103,-29.5962,1.3067,0.2044,0.2637,-62.3145,0.3865,0.0000,0.6521,0.0989,0.3846,61,0,1.1889,0.0110,-0.0037,61,0
23813241,8.8669,-30.5695,-0.1533,0.6911,0.2637,-62.3145,0.3823,0.0000,0.6521,0.0989,0.3846,61,0,1.1889,0.0110,-0.0037,61,0
23814888,8.8669,-30.5695,-0.1533,0.6911,0.2637,-62.3145,0.3807,0.0000,0.6521,0.0989,0.3846,61,0,1.1889,0.0110,-0.0037,61,0
23816539,8.8669,-30.5695,-0.1533,0.6911,0.2637,-62.3145,0.3790,0.0000,0.6521,-0.0330,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
23820694,8.8669,-30.5695,-0.1533,0.6911,0.2637,-62.3145,0.3747,0.0000,0.6521,-0.0330,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
23822341,8.8669,-30.5695,-0.1533,0.6911,0.2637,-62.3145,0.3730,0.0000,0.6521,-0.0330,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
23823988,9.1103,-30.0828,1.7933,0.9344,0.2637,-62.3145,0.3712,0.0000,0.6521,-0.0330,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
23825639,9.1103,-30.0828,1.7933,0.9344,0.2637,-62.3145,0.3695,0.0000,0.6518,-0.1429,0.3700,61,0,1.1889,0.0110,-0.0037,61,0
23829794,9.1103,-30.0828,1.7933,0.9344,0.2637,-62.3145,0.3651,0.0000,0.6521,0.2747,0.3626,61,0,1.1889,0.0110,-0.0037,61,0
23835167,9.1103,-30.0828,1.7933,0.9344,0.2637,-62.3145,0.3593,0.0000,0.6521,0.2747,0.3626,61,0,1.1889,0.0110,-0.0037,61,0
23836814,8.1369,-29.8395,0.5767,0.2044,0.2637,-62.3145,0.3575,0.0000,0.6521,0.2747,0.3626,61,0,1.1889,0.0110,-0.0037,61,0
23838466,8.1369,-29.8395,0.5767,0.2044,0.2637,-62.3145,0.3556,0.0000,0.6518,-0.1429,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
23843921,8.1369,-29.8395,0.5767,0.2044,0.2637,-62.3145,0.3496,0.0000,0.6518,-0.1429,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
23845568,8.1369,-29.8395,0.5767,0.2044,0.2637,-62.3145,0.3477,0.0000,0.6518,0.1429,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
23850941,8.1369,-29.8395,0.5767,0.2044,0.2637,-62.3145,0.3416,0.0000,0.6518,0.1429,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
23852592,8.1369,-30.5695,1.3067,0.4477,0.2637,-62.3145,0.3397,0.0000,0.6518,0.1429,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
23854234,8.1369,-30.5695,1.3067,0.4477,0.2637,-62.3145,0.3378,0.0000,0.6514,-0.0989,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
23858394,8.1369,-30.5695,1.3067,0.4477,0.2637,-62.3145,0.3329,0.0000,0.6514,-0.0989,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
23860041,8.1369,-30.5695,1.3067,0.4477,0.2637,-62.3145,0.3310,0.0000,0.6514,-0.0549,0.3333,61,0,1.1889,0.0110,-0.0037,61,0
23864206,9.5969,-30.3262,1.0634,0.4477,0.2637,-62.3145,0.3261,0.0000,0.6514,-0.0549,0.3333,61,0,1.1889,0.0110,-0.0037,61,0
23865848,9.5969,-30.3262,1.0634,0.4477,0.2637,-62.3145,0.3241,0.0000,0.6514,0.0110,0.3333,61,0,1.1889,0.0110,-0.0037,61,0
23868794,9.5969,-30.3262,1.0634,0.4477,0.2637,-62.3145,0.3206,0.0000,0.6514,0.1868,0.3187,61,0,1.1889,0.0110,-0.0037,61,0
23872954,8.1369,-30.3262,1.0634,0.2044,0.2637,-62.3145,0.3155,0.0000,0.6510,-0.1429,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
23875819,8.1369,-30.3262,1.0634,0.2044,0.2637,-62.3145,0.3120,0.0000,0.6510,-0.0769,0.3187,61,0,1.1889,0.0110,-0.0037,61,0
23878761,8.1369,-30.3262,1.0634,0.2044,0.2637,-62.3145,0.3084,0.0000,0.6510,-0.0330,0.3040,61,0,1.1889,0.0110,-0.0037,61,0
23885951,9.8402,-29.8395,1.5500,0.6911,0.2637,-62.3145,0.2994,0.0000,0.6510,0.1429,0.3114,61,0,1.1889,0.0110,-0.0037,61,0
23888025,9.8402,-29.8395,1.5500,0.6911,0.2637,-62.3145,0.2968,0.0000,0.6510,0.1429,0.3114,61,0,1.1889,0.0110,-0.0037,61,0
23889162,9.8402,-29.8395,1.5500,0.6911,0.2637,-62.3145,0.2954,0.0000,0.6510,-0.0549,0.2967,61,0,1.1889,0.0110,-0.0037,61,0
23893308,9.1103,-30.5695,1.7933,1.1777,0.2637,-62.3145,0.2901,0.0000,0.6506,-0.1209,0.2967,61,0,1.1889,0.0110,-0.0037,61,0
23896254,9.1103,-30.5695,1.7933,1.1777,0.2637,-62.3145,0.2863,0.0000,0.6506,-0.2747,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
23899115,9.1103,-30.5695,1.7933,1.1777,0.2637,-62.3145,0.2826,0.0000,0.6506,-0.1209,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
23902061,9.1103,-30.5695,1.7933,1.1777,0.2637,-62.3145,0.2788,0.0000,0.6506,-0.1209,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
23903713,8.6236,-30.3262,1.7933,-0.0389,0.2637,-62.3145,0.2767,0.0000,0.6502,-0.2747,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
23906568,8.6236,-30.3262,1.7933,-0.0389,0.2637,-62.3145,0.2729,0.0000,0.6502,-0.1209,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
23910728,8.6236,-30.3262,1.7933,-0.0389,0.2637,-62.3145,0.2674,0.0000,0.6502,-0.1209,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
23912375,8.6236,-30.3262,1.7933,-0.0389,0.2637,-62.3145,0.2652,0.0000,0.6502,-0.1209,0.2674,61,0,1.1889,0.0110,-0.0037,61,0
23914026,8.8669,-30.8128,1.0634,-0.0389,0.2637,-62.3145,0.2630,0.0000,0.6498,-0.0330,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
23918181,8.8669,-30.8128,1.0634,-0.0389,0.2637,-62.3145,0.2574,0.0000,0.6498,0.1868,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
23921127,8.8669,-30.8128,1.0634,-0.0389,0.2637,-62.3145,0.2535,0.0000,0.6495,0.2527,0.2527,61,0,1.1889,0.0110,-0.0037,61,0
23925287,8.8669,-30.8128,1.0634,-0.0389,0.2637,-62.3145,0.2478,0.0000,0.6495,0.2527,0.2527,61,0,1.1889,0.0110,-0.0037,61,0
23926939,8.8669,-30.5695,0.8200,0.2044,0.2637,-62.3145,0.2456,0.0000,0.6495,0.2527,0.2527,61,0,1.1889,0.0110,-0.0037,61,0
23928581,8.8669,-30.5695,0.8200,0.2044,0.2637,-62.3145,0.2433,0.0000,0.6491,0.0110,0.2527,61,0,1.1889,0.0110,-0.0037,61,0
23932741,8.8669,-30.5695,0.8200,0.2044,0.2637,-62.3145,0.2376,0.0000,0.6491,0.0110,0.2527,61,0,1.1889,0.0110,-0.0037,61,0
23934388,8.8669,-30.5695,0.8200,0.2044,0.2637,-62.3145,0.2353,0.0000,0.6491,-0.0330,0.2454,61,0,1.1889,0.0110,-0.0037,61,0
23937253,8.8669,-30.5695,0.8200,0.2044,0.2637,-62.3145,0.2313,0.0000,0.6487,-0.0110,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
23942708,9.5969,-31.7861,0.8200,0.2044,0.2637,-62.3145,0.2237,0.0000,0.6483,0.1648,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
23945568,9.5969,-31.7861,0.8200,0.2044,0.2637,-62.3145,0.2197,0.0000,0.6479,0.1429,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
23948514,9.5969,-31.7861,0.8200,0.2044,0.2637,-62.3145,0.2155,0.0000,0.6479,0.1429,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
23950166,9.5969,-31.7861,0.8200,0.2044,0.2637,-62.3145,0.2131,0.0000,0.6476,-0.0330,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
23953021,9.3536,-30.8128,1.3067,0.4477,0.2637,-62.3145,0.2091,0.0000,0.6476,-0.0330,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
23954668,9.3536,-30.8128,1.3067,0.4477,0.2637,-62.3145,0.2067,0.0000,0.6464,-0.2527,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
23960128,9.3536,-30.8128,1.3067,0.4477,0.2637,-62.3145,0.1989,0.0000,0.6464,-0.2527,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
23961779,9.3536,-30.8128,1.3067,0.4477,0.2637,-62.3145,0.1965,0.0000,0.6456,-0.0330,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
23964635,9.3536,-30.8128,1.3067,0.4477,0.2637,-62.3145,0.1924,0.0000,0.6456,-0.0330,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
23966282,8.3803,-30.8128,1.0634,-0.0389,0.2637,-62.3145,0.1900,0.0000,0.6441,-0.1648,0.1868,61,0,1.1889,0.0110,-0.0037,61,0
23971741,8.3803,-30.8128,1.0634,-0.0389,0.2637,-62.3145,0.1820,0.0000,0.6434,-0.2088,0.1795,61,0,1.1889,0.0110,-0.0037,61,0
